time value.garch value.continuous
1994-03-22 0.0429580408892557 -0.0127390257774298
1994-03-23 0.0409609731836476 0
1994-03-24 0.0421298751121147 -0.0194180858571018
1994-03-25 0.0421389067074432 -0.0158106060266423
1994-03-28 0.0408473239682239 0.00925320548048347
1994-03-29 0.0404020986266521 0.0130720815673531
1994-03-30 0.0402351497537608 -0.0130720815673531
1994-03-31 0.04013546313526 -0.0132452267500209
1994-04-05 0.0414115155619947 0.0198026272961798
1994-04-06 0.0399522107240333 0.00651468102119424
1994-04-07 0.0435008460032876 -0.026317308317374
1994-04-08 0.0710386187773113 0.0707690708882076
1994-04-11 0.063624068522424 0.00619197024792051
1994-04-12 0.0576738390361369 0
1994-04-13 0.0529151385821478 0
1994-04-14 0.049871001264722 -0.0111733005981245
1994-04-15 0.0466598980715598 0.00498133035020398
1994-04-18 0.0450478931305656 -0.0125001627642316
1994-04-19 0.0430497360581598 0.0087664932121827
1994-04-20 0.0409769486919561 0.00249066131245179
1994-04-21 0.0417526306982215 -0.0175663237178991
1994-04-22 0.0410176845331688 0.0125787822068597
1994-04-25 0.0397175888658498 -0.00626961301359508
1994-04-26 0.038311871325065 0.00125707119005103
1994-04-27 0.038889961026932 -0.0139154680619749
1994-04-28 0.0453421618392536 -0.0323652845020312
1994-04-29 0.0431795782961384 -0.00660068403135217
1994-05-02 0.0457203826806709 0.0261452801043225
1994-05-03 0.0501569820148361 -0.0327898228229913
1994-05-04 0.0466625553704752 0
1994-05-05 0.0439157193712513 0
1994-05-06 0.0420896299266955 -0.00668898815079633
1994-05-09 0.0409805053853614 -0.00944039377908723
1994-05-10 0.0394046141224553 0.00270636159774273
1994-05-11 0.0394190607167144 0.0134230203321408
1994-05-13 0.038114275409233 0
1994-05-16 0.0389807792911655 0.0158733491562906
1994-05-17 0.0379224447484042 0.00523561405394446
1994-05-18 0.0369049189841583 0.00130463162666494
1994-05-19 0.0360886367899374 0
1994-05-20 0.0355219024082229 -0.00261096754072021
1994-05-24 0.0350037564080649 -0.00130804466001511
1994-05-25 0.0345506091724025 0
1994-05-26 0.0344992939230111 -0.00524935588614373
1994-05-27 0.0493388094830594 0.0450236813739551
1994-05-30 0.0460845113716907 -0.00504414688667776
1994-05-31 0.0434264488612327 -0.00126502230658687
1994-06-01 0.0413345169563213 0
1994-06-02 0.0405089959773898 -0.0101782049157562
1994-06-03 0.039692268748359 -0.00899171119196396
1994-06-06 0.0386181022095319 0.00643089033029032
1994-06-07 0.0377620711350071 -0.00514139950041859
1994-06-08 0.0391311459632492 0.0178804252778484
1994-06-09 0.0379222231599771 0.00252844635335858
1994-06-10 0.0370122746738112 -0.00252844635335858
1994-06-13 0.0363638813096867 -0.00380469704366426
1994-06-14 0.0377286582347582 -0.0153652190640559
1994-06-15 0.0367901428417091 0.00257732101430008
1994-06-16 0.0374821282733948 -0.0129535490003914
1994-06-17 0.0365569612320957 0.00130293178041629
1994-06-20 0.0359824412894353 -0.0039138993211365
1994-06-21 0.0369033089432899 -0.013158084577511
1994-06-22 0.0386436246210664 0.0183732202566196
1994-06-23 0.0374366771167103 0.00129954534208565
1994-06-24 0.036889644131595 -0.00651468102119424
1994-06-27 0.0372983237702319 0.0129871955268115
1994-06-28 0.0367615450916993 -0.00647251450561726
1994-06-29 0.0359530499763252 0.00259403517704637
1994-06-30 0.0352721096024334 0
1994-07-01 0.0348070913698141 -0.00259403517704637
1994-07-04 0.0356684467991447 0.0129034048359076
1994-07-05 0.0382862911109311 -0.0194180858571018
1994-07-06 0.0371633435069677 0.0039138993211365
1994-07-07 0.0363609191478629 0.0051948168771041
1994-07-08 0.0358275113855258 -0.0051948168771041
1994-07-11 0.0351426950702301 -0.00130293178041629
1994-07-12 0.0346517557947271 0.00390371348047402
1994-07-13 0.0346049202194636 -0.00651468102119424
1994-07-14 0.0341055586210465 0.00130633591405527
1994-07-15 0.0337219957752375 -0.00130633591405527
1994-07-18 0.0334646668089135 -0.00261780254207888
1994-07-19 0.0331501374283903 0.00130975788206378
1994-07-20 0.0332066550876296 -0.00524935588614373
1994-07-21 0.0329061783843594 0
1994-07-22 0.0327571999174086 0.00393959800407995
1994-07-25 0.0325072912612806 0.00130975788206378
1994-07-26 0.0324896152335219 -0.00393443130483462
1994-07-27 0.03228363473857 -0.00131492458130911
1994-07-28 0.0325911697767313 -0.00660068403135217
1994-07-29 0.0328170468203874 -0.00664454271866877
1994-08-02 0.0361276105967689 0.0198026272961798
1994-08-03 0.0350652852867849 0
1994-08-04 0.037512147249329 0.0194180858571018
1994-08-05 0.0414345725507186 0.0253178079842895
1994-08-08 0.0426703696624529 0.021027367192076
1994-08-09 0.0420947521223859 0.0157866059306411
1994-08-10 0.0445033954526817 0.0249864277827303
1994-08-11 0.0418066884233813 -0.00235294226202676
1994-08-12 0.0399232599793909 0.00704228262541307
1994-08-15 0.0383081783880244 0.00583092031079246
1994-08-16 0.036853044936805 0.0034823018358745
1994-08-17 0.0356338698429068 0.00231481584845206
1994-08-18 0.0346312370387143 0
1994-08-19 0.033821035979229 0
1994-08-22 0.0341608387411408 -0.00929158833409982
1994-08-23 0.0355356291689772 -0.014101291240606
1994-08-24 0.035290925276313 -0.00831852687509116
1994-08-25 0.0401306601966866 0.0259142887654704
1994-08-26 0.0462304966526382 0.0320393537446169
1994-08-29 0.0448149207673995 -0.0147478566345551
1994-08-30 0.0419298088869802 -0.00114351070207963
1994-08-31 0.0399309351716038 0.00684153181671654
1994-09-01 0.0383813381154658 -0.00569802111463691
1994-09-02 0.0367899141885652 0
1994-09-05 0.035768461808323 -0.00458190950511206
1994-09-06 0.0347193898086012 -0.0011487652038733
1994-09-07 0.0346071021417351 -0.00807852056520186
1994-09-08 0.0340400936497313 -0.00464576909917191
1994-09-09 0.0333909782394613 -0.00233100338647585
1994-09-12 0.0335955312958009 -0.00820156911341741
1994-09-13 0.032957464634187 0.00235017734495369
1994-09-14 0.0330516121245261 -0.00706716722309331
1994-09-15 0.0325642057209732 0.00353982670512476
1994-09-16 0.0322539518696439 0.00470036118033157
1994-09-19 0.031849163707051 -0.00117302066236302
1994-09-20 0.0482498497415365 -0.0443984135884534
1994-09-21 0.0448875479970519 -0.00615386557437869
1994-09-22 0.0447783473639452 0.0195605258544944
1994-09-23 0.0420475374676499 -0.00363857284390878
1994-09-26 0.0397589400521923 0
1994-09-27 0.0383049997006556 0.00726395445822536
1994-09-28 0.0426787827233902 0.0273663716940211
1994-09-29 0.0402940801945224 -0.00117439825594179
1994-09-30 0.0391658831428712 0.0105202606741788
1994-10-03 0.0374627332362439 0
1994-10-04 0.0374048793884852 -0.0116960397631907
1994-10-05 0.0408759910440538 -0.0238106486937184
1994-10-06 0.0415831993647182 -0.0182375875497813
1994-10-07 0.0394126553710484 0
1994-10-10 0.0504829471310627 0.0420482362434997
1994-10-11 0.0476287805697851 -0.0118344576470033
1994-10-12 0.0463719799285365 0.0176995770994015
1994-10-13 0.0441843791333888 0.011628037995119
1994-10-14 0.0439062144176808 -0.0174931574475172
1994-10-17 0.0413455266211567 0
1994-10-18 0.0418079260079773 -0.0178046246335066
1994-10-19 0.0422398985598158 -0.0181273845925567
1994-10-20 0.0400047888873546 0
1994-10-21 0.0397419682264419 0.0145281005629094
1994-10-24 0.0386217782976539 0.00956945101615059
1994-10-25 0.0398194439615969 -0.0180185055026785
1994-10-26 0.0380449103534457 0
1994-10-27 0.0366123685633684 0
1994-10-28 0.0357117029724647 0.00604231445596337
1994-10-31 0.0412274200824719 0.028505492997926
1994-11-01 0.0403009069885279 0.0127983131433096
1994-11-02 0.039765329498713 0.0137774854403032
1994-11-03 0.0396164974323083 -0.0137774854403032
1994-11-04 0.038213656783957 -0.00579711768432656
1994-11-07 0.0393679352618245 -0.0175957618903793
1994-11-08 0.0379076831631643 0.00589972212718859
1994-11-09 0.03881859519429 0.0174931574475172
1994-11-10 0.0374433682779369 0.00576370471674981
1994-11-11 0.0362016419347058 -0.00230149698827908
1994-11-14 0.040998968578563 -0.0268550873031765
1994-11-15 0.0411911933324152 0.0175957618903793
1994-11-16 0.0491401579035004 -0.0379192348622936
1994-11-17 0.0455493972846743 0
1994-11-18 0.0430163183636593 -0.00605695370818982
1994-11-21 0.0420748520914617 -0.0134558605153918
1994-11-22 0.0505422906804215 -0.0402064204780404
1994-11-23 0.0469255058731501 -0.00385356931599024
1994-11-24 0.0518383882504414 0.0354019270509163
1994-11-25 0.0487592313479078 0.0123458358222992
1994-11-28 0.0453954308708031 0
1994-11-29 0.0437792888398415 -0.0123458358222992
1994-11-30 0.0415410669476587 0.00619197024792051
1994-12-01 0.0398207596604818 -0.00619197024792051
1994-12-02 0.0393876692066662 -0.0125001627642316
1994-12-05 0.0388579277658145 0.0125001627642316
1994-12-06 0.0376689625117036 -0.00623054975063653
1994-12-07 0.0367225858156271 -0.00626961301359508
1994-12-08 0.0367726372181539 -0.0113853222251254
1994-12-09 0.0357921307099679 0.00507615303186082
1994-12-12 0.0348265649054403 0.00126502230658687
1994-12-13 0.0340745822439889 -0.00126502230658687
1994-12-14 0.0342946767887095 0.0100756519887417
1994-12-15 0.0336062710191602 0
1994-12-16 0.0341252554656572 -0.0100756519887417
1994-12-19 0.033485892005851 -0.00126662461519267
1994-12-20 0.033135509928452 0.00505690078897292
1994-12-21 0.0343340532113186 -0.0126905256440448
1994-12-22 0.0335935192093047 0.00127632435960479
1994-12-23 0.0329981803842624 0.00127469743200059
1994-12-27 0.0326059991565249 -0.00255102179160538
1994-12-28 0.0333535368850069 -0.0102696666374555
1994-12-29 0.0332529532839519 -0.00647251450561726
1995-01-03 0.0371558541361014 -0.00651468102119424
1995-01-04 0.0384313334163862 0.0116960397631916
1995-01-05 0.0368120252736793 -0.00518135874199732
1995-01-06 0.0520620641749629 -0.0330062964681703
1995-01-09 0.0385451208359022 -0.0107963261902233
1995-01-10 0.0554452087864962 -0.037322922153975
1995-01-11 0.0366170836569088 0
1995-01-12 0.0365747172522198 0
1995-01-13 0.0400083372753161 -0.014184634991957
1995-01-16 0.0440089435102272 -0.0216614967811788
1995-01-17 0.0402730001604193 -0.0147061473896954
1995-01-18 0.0393638157805928 0.0132452267500209
1995-01-19 0.0377532028523213 0.00873367996875452
1995-01-20 0.0540856675427343 0.0355909451027019
1995-01-23 0.0400019050132135 -0.0140847398817385
1995-01-24 0.0373972213191815 0.00706716722309242
1995-01-25 0.0366344305797977 0
1995-01-26 0.0365925965788696 0
1995-01-27 0.0374944366418167 -0.00706716722309242
1995-01-30 0.0395913041280267 0.0140847398817385
1995-01-31 0.0374434132406468 -0.00701757265864611
1995-02-01 0.0529692250044058 0.0346055291774752
1995-02-02 0.0372505899031086 0.00677968698537867
1995-02-03 0.0374425433117857 -0.00677968698537867
1995-02-06 0.046777751611616 0.0268472500361883
1995-02-07 0.0386262407141442 0.0118500399174959
1995-02-08 0.0371180321196425 -0.00524935588614373
1995-02-09 0.0377318852862356 0.00916836808687904
1995-02-10 0.0365124910157884 0.00130293178041629
1995-02-13 0.0367964307384081 -0.0039138993211365
1995-02-14 0.0364993804509076 0.00261096754072021
1995-02-15 0.0441361114502961 -0.0224135948369
1995-02-16 0.0365100973875005 0
1995-02-17 0.0373139770779833 -0.00668898815079633
1995-02-20 0.0364531546901101 0
1995-02-21 0.0365809008834858 -0.00268817366180052
1995-02-22 0.0384447449926096 -0.0108255455049227
1995-02-23 0.0391146938808411 0.0135137191667232
1995-02-24 0.0363591740810547 0
1995-02-27 0.0394366389856695 -0.0135137191667232
1995-02-28 0.0423935480098952 0.0202027073175195
1995-03-01 0.0383524879182566 -0.0107239633629757
1995-03-02 0.0366700266477117 -0.00405132221917803
1995-03-03 0.0375222500187671 -0.00815221906155106
1995-03-06 0.0504465642537576 -0.0318807318512899
1995-03-07 0.0393582082674246 0.0139862419747399
1995-03-08 0.0530690585128686 -0.0353393664453092
1995-03-09 0.0366158265272558 0.0014378147696279
1995-03-10 0.0368008854650398 0.00430108189939027
1995-03-13 0.0365304766764289 0.0014295928095942
1995-03-14 0.0398772251065162 -0.0143887374520988
1995-03-15 0.0365110397960873 0
1995-03-16 0.0374228846410508 -0.00727275932908
1995-03-17 0.0399903187760035 -0.0147061473896954
1995-03-20 0.0491523034157437 -0.0300774552372784
1995-03-21 0.0369732040773769 -0.00459067370859856
1995-03-22 0.037095424525056 0.00611622701743553
1995-03-23 0.0365675695453686 -0.00152555330883697
1995-03-24 0.0364749225010147 0
1995-03-27 0.0364352567768675 0
1995-03-28 0.0364168426433313 0.00152555330883697
1995-03-29 0.0378395963208463 -0.00918842605440595
1995-03-30 0.0842726406247108 -0.0717439048588409
1995-03-31 0.04549138687875 0.0244910200082957
1995-04-03 0.0393836631453223 0.0128206884290609
1995-04-04 0.0370648143565437 0.00317965291737998
1995-04-05 0.037799265068182 0.00790517950711322
1995-04-06 0.0368573590161688 0
1995-04-07 0.0378796210250194 -0.00790517950711322
1995-04-10 0.0378816284576568 -0.00796816964917646
1995-04-11 0.0377275218035321 0.00796816964917646
1995-04-12 0.0447199297266364 0.023530497410194
1995-04-13 0.0496654325078683 0.0305367238600818
1995-04-18 0.0375915551931705 0.00749067172915741
1995-04-19 0.0375401573674425 0.00743497848751851
1995-04-20 0.0441492698174673 -0.022472855852059
1995-04-21 0.0459468144139288 0.0254314378918039
1995-04-24 0.037039104503052 0.00442152525787787
1995-04-25 0.0398634894018567 0.0145987994211527
1995-04-26 0.0367298301684744 0
1995-04-27 0.0366906403752176 0
1995-04-28 0.0396910921227547 0.0143887374520988
1995-05-02 0.0366390823832278 0
1995-05-03 0.0395443272921614 0.014184634991957
1995-05-04 0.0365866300219691 0
1995-05-05 0.0397972652659472 -0.014184634991957
1995-05-08 0.0378491715955208 -0.00860837453659968
1995-05-09 0.0365793395616616 0.00143988505798731
1995-05-10 0.0415323018536451 0.0185322481289276
1995-05-11 0.0393924699606545 0.0140254753545044
1995-05-12 0.0663043564383622 0.0502481802008008
1995-05-15 0.0374939171331449 -0.00664454271866877
1995-05-16 0.0391718674571277 0.0132452267500209
1995-05-17 0.0366690810451024 0
1995-05-18 0.041217735247238 -0.0172532481475596
1995-05-19 0.0368758308272678 0.00400802139753864
1995-05-22 0.0378412911825574 0.00929004690709334
1995-05-23 0.0405906464207307 -0.0159790350578897
1995-05-24 0.0366521263697631 0
1995-05-26 0.0366213464258457 0.00134138182420163
1995-05-29 0.0366232256799338 -0.00134138182420163
1995-05-30 0.0367326752426476 0.00401875959491793
1995-05-31 0.0365694461793363 0.0026702285558784
1995-06-01 0.0365068250571486 -0.0013342230131359
1995-06-02 0.0367430260439572 -0.0040133833134588
1995-06-06 0.0373032367212866 0.0080107237460787
1995-06-07 0.0365522273203502 0.00398142529918477
1995-06-08 0.0378402243619832 -0.00931477127454716
1995-06-09 0.0368630687801264 -0.00536194314138516
1995-06-12 0.0368466579141696 -0.00539084863487727
1995-06-13 0.0372149354622451 0.00807541400554612
1995-06-14 0.0371628346032454 0.0080107237460787
1995-06-15 0.043504035023409 0.0223546455558044
1995-06-16 0.0448133035651647 0.0244071203522349
1995-06-19 0.0421361863600637 0.0201011793210872
1995-06-20 0.0361990944411112 0.00124300823959711
1995-06-21 0.0361601577109714 0.00124146508806433
1995-06-22 0.0362662209357761 -0.00248447332766144
1995-06-23 0.0360874323035412 0
1995-06-26 0.036108218416262 0.00248447332766144
1995-06-27 0.0370658556593702 -0.00747201483870086
1995-06-28 0.0360002412623076 0
1995-06-29 0.0360125693390891 -0.00125078190165251
1995-06-30 0.0360810040344636 -0.00250626697605938
1995-07-03 0.0358981920609439 0
1995-07-05 0.03601495693566 -0.00251256413588319
1995-07-06 0.0358806025500077 -0.00125865340719589
1995-07-07 0.0363245921588631 -0.00505051578606874
1995-07-10 0.0357748839252272 0
1995-07-11 0.0357384087953184 0
1995-07-12 0.0357019740709542 0
1995-07-13 0.0362596760018264 0.00630916919326463
1995-07-14 0.0356344485831708 0.00125707119005103
1995-07-17 0.0364598718046533 0.00750942202213167
1995-07-18 0.0504847102557945 0.0319045465187449
1995-07-19 0.0359632107486296 -0.0036297680505788
1995-07-20 0.0383397683541768 -0.012195273093818
1995-07-21 0.0358219736022236 0.00367422336188472
1995-07-24 0.0356744729815055 0.00244200365555169
1995-07-25 0.0428495500974746 0.0217137602237836
1995-07-26 0.0356146547568927 0
1995-07-27 0.0356277298902842 -0.00119402999260743
1995-07-28 0.045569288729482 0.0259448514947804
1995-07-31 0.0357533792872845 -0.00233100338647585
1995-08-02 0.0357240331506625 -0.0023364496610192
1995-08-03 0.0380645539958308 -0.0117648415795868
1995-08-04 0.0356156068125141 0.00236406729488081
1995-08-07 0.0356737129549738 -0.00236406729488081
1995-08-08 0.0362209117257258 -0.00593473551981472
1995-08-09 0.0362204691048512 0.00711746776886368
1995-08-10 0.0357404066345963 0.00471698987813962
1995-08-11 0.0355552481995831 0.00352319800731671
1995-08-14 0.0356625053782483 -0.00352319800731671
1995-08-15 0.0356385150744853 -0.00353565483230778
1995-08-16 0.035470020385674 0.00353565483230778
1995-08-17 0.0354299156884078 -0.00235571369245946
1995-08-18 0.0359912780865259 -0.0059136777900477
1995-08-21 0.0359818512327155 -0.00594885751977259
1995-08-22 0.0390017980279655 -0.0144233269611043
1995-08-23 0.0441168187358872 -0.0232711052510295
1995-08-24 0.0387051015345678 -0.013724482425566
1995-08-25 0.036501586648441 0.00875552810237856
1995-08-28 0.0387215846789268 -0.0137933221323356
1995-08-29 0.0526577817113662 -0.0346855579878902
1995-08-30 0.0357359538737695 -0.00392927813988919
1995-08-31 0.0355391441246407 -0.00262812240626964
1995-09-01 0.0371174486990343 0.0104712998672953
1995-09-04 0.0353964283404183 0.00260078170005773
1995-09-05 0.0370090074451192 0.0103360093306613
1995-09-06 0.0355904181896503 -0.003863494825044
1995-09-07 0.0352307587369591 0
1995-09-08 0.0404110769344739 0.0179032914925275
1995-09-11 0.0371832704724177 -0.0101911710061886
1995-09-12 0.046817728889693 -0.0272567165593092
1995-09-13 0.0384557502074602 -0.0132452267500209
1995-09-14 0.0359706973135826 0.00664454271866877
1995-09-15 0.0380695165963765 0.013158084577511
1995-09-18 0.0437313743494888 0.023256862164267
1995-09-19 0.0329115822368114 0.00636539386707646
1995-09-20 0.0325372517023955 0.00253485560318811
1995-09-21 0.0324559561923483 0.0125787822068597
1995-09-22 0.0335400553954433 -0.0253178079842895
1995-09-25 0.0335052698786879 0.0140040480840167
1995-09-26 0.033458117613277 0.0138106400988605
1995-09-27 0.0332175499660149 -0.00750942202213167
1995-09-28 0.0329113435361586 -0.00503779402995708
1995-09-29 0.0327093630681779 0.0100503358535011
1995-10-02 0.0323718384533742 -0.00250313021811799
1995-10-03 0.0320296520597529 -0.0012539186595939
1995-10-04 0.0351350702066042 -0.00125549294583216
1995-10-05 0.0355990282941211 -0.00503779402995708
1995-10-06 0.0350845615861083 -0.00126342404677171
1995-10-09 0.0374874320597328 -0.011443227222343
1995-10-10 0.0528812938341968 -0.0351369912962864
1995-10-11 0.0330738631360598 -0.00664454271866877
1995-10-12 0.032739794172974 -0.00400802139753864
1995-10-13 0.0323907597688673 -0.00268096675325769
1995-10-16 0.0303767998973981 -0.00268817366180052
1995-10-17 0.0317165349160568 -0.00404585851954398
1995-10-18 0.0313890541120664 0.0067340321813445
1995-10-19 0.0298584144104617 -0.012154099650683
1995-10-20 0.0299911156076672 -0.015058463874202
1995-10-23 0.0322003040386417 -0.0209066848193133
1995-10-24 0.0317801651940326 0.00421645037893459
1995-10-25 0.0299102081057514 0.00280112227971152
1995-10-26 0.0297597055576215 -0.00561011289076685
1995-10-27 0.0303169672810388 -0.0227605842384486
1995-10-30 0.0302819499766483 0.0128665105932511
1995-10-31 0.030088408238786 0.00848661387731831
1995-11-01 0.029891013431408 -0.00706716722309242
1995-11-02 0.0297070584153137 0.00706716722309242
1995-11-03 0.0295609907844607 0
1995-11-06 0.0295435158599694 0.0139862419747399
1995-11-07 0.0295211506893809 0.0137933221323356
1995-11-08 0.032011960803262 0.0270286723879192
1995-11-09 0.0322678265798448 0.0171848247541009
1995-11-10 0.033582790294956 0.0284256864979513
1995-11-13 0.033868223941937 0.0189280098855189
1995-11-14 0.033986259454423 -0.0151136378100478
1995-11-15 0.0338203075661441 -0.0102041701742417
1995-11-16 0.0334013492944427 0
1995-11-17 0.0329912658892211 0
1995-11-20 0.0326204044463327 0.00511510066677001
1995-11-21 0.032268879038881 -0.00511510066677001
1995-11-22 0.0304616519358976 0.0063897980987706
1995-11-23 0.030139678381866 0
1995-11-24 0.0299272426714576 -0.0063897980987706
1995-11-27 0.0296292098135364 0
1995-11-28 0.0295808975255357 0.0127390257774298
1995-11-29 0.029856770771363 0.0188093319574962
1995-11-30 0.0525946541841185 0.0341913647482794
1995-12-01 0.0507057807226343 0.0318987470807102
1995-12-04 0.0418159084215336 -0.0199654312456978
1995-12-05 0.0361824258112557 0.00944517057151906
1995-12-06 0.0346730215489685 -0.0011757790890119
1995-12-07 0.0443583447672015 -0.0238106486937184
1995-12-08 0.0375570931888013 -0.0121213605323449
1995-12-11 0.0347455490546149 -0.00122025640522949
1995-12-12 0.0410480518754817 0.0193476409977862
1995-12-13 0.0354623048105167 -0.00600602406021178
1995-12-14 0.0346668140563993 0
1995-12-15 0.0354277763779724 -0.00604231445596337
1995-12-18 0.0386918323772002 -0.0146522767868698
1995-12-19 0.0394664485075935 -0.0161193818798839
